mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.2105721950531005,0.1892796422681298,0.009186649322509765,0.0004069916070544925,gini,5,17,"OrderedDict({'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 17})",0.6952665371642017,0.6447628874698693,0.6520731897704098,0.6097891243440083,0.6814016134217016,0.6566586704340381,0.0298733032558416,18
1.1564179897308349,0.20514763303942626,0.009853029251098632,0.0008671561284692853,gini,5,13,"OrderedDict({'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 13})",0.6952665371642017,0.6450256269294202,0.6520731897704098,0.6093782757556881,0.6814016134217016,0.6566290486082843,0.029981882092088276,19
1.2135645866394043,0.06626596580780603,0.015396690368652344,0.0019598120644976624,gini,5,14,"OrderedDict({'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 14})",0.6952665371642017,0.6450375523322197,0.6520731897704098,0.6093633128812697,0.6814016134217016,0.6566284411139605,0.029985676237106976,20
1.2494812488555909,0.054095017387467595,0.009008407592773438,0.000788378899734872,gini,5,12,"OrderedDict({'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 12})",0.6952665371642017,0.6450256269294202,0.6520731897704098,0.6093608751095947,0.6814016134217016,0.6566255684790656,0.0299873670037818,21
1.2293606758117677,0.21162018486445974,0.008589839935302735,0.0011091966658017937,gini,5,19,"OrderedDict({'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 19})",0.6952665371642017,0.6449026514991331,0.6521440280230663,0.6093782757556881,0.6814016134217016,0.6566186211727582,0.029989312361791587,22
1.2188859939575196,0.05066392281578782,0.009050941467285157,0.000968361689815384,gini,5,20,"OrderedDict({'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 20})",0.6952665371642017,0.644800651245401,0.6521440280230663,0.6093782757556881,0.6814016134217016,0.6565982211220117,0.02999730876817383,23
1.17470383644104,0.21627935388322203,0.010273885726928712,0.000623004953604462,gini,5,9,"OrderedDict({'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 9})",0.6961180591747811,0.6441403983591998,0.6520731897704098,0.6092542015835428,0.6814016134217016,0.656597492461927,0.03031222627725072,24
1.2049493312835693,0.07159144703393218,0.009839200973510742,0.001373506457926745,gini,5,32,"OrderedDict({'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 32})",0.6950405701368947,0.6452527170465598,0.6527703025749607,0.6089196384364302,0.6809984992215572,0.6565963454832805,0.02996600881519566,25
1.289243459701538,0.07242869567275846,0.010248279571533203,0.0007764949079440143,gini,5,31,"OrderedDict({'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 31})",0.6950440471405277,0.6453812745802852,0.6526255037224233,0.6089196384364302,0.6809984992215572,0.6565937926202448,0.029960990076049892,26
1.1542996406555175,0.18819629401393229,0.010050439834594726,0.0012954758091783616,gini,5,16,"OrderedDict({'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 16})",0.6952665371642017,0.6448405717427158,0.6520731897704098,0.6093633128812697,0.6814016134217016,0.6565890449960597,0.03000100431077375,27
1.2454126834869386,0.07606044523613417,0.009185028076171876,0.0009407974582457552,gini,5,29,"OrderedDict({'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 29})",0.6950440471405277,0.6453339112783862,0.6523489808463514,0.6089196384364302,0.6810513007491027,0.6565395756901596,0.029980678481784886,28
1.2192553520202636,0.052293236279846514,0.010041570663452149,0.0011791404743949573,gini,5,30,"OrderedDict({'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 30})",0.6950440471405277,0.645251194654713,0.6523489808463514,0.6089196384364302,0.6810461188733029,0.6565219959902651,0.029986031717537248,29
1.2477992057800293,0.08401993604943032,0.009462594985961914,0.0006485451828784464,gini,5,27,"OrderedDict({'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 27})",0.6945717095700894,0.6452472195204465,0.652504903060876,0.6088818109449223,0.6813616772409692,0.6565134640674607,0.029925356991611436,30
1.178027629852295,0.07261905849412188,0.009880924224853515,0.0017728145460365133,gini,5,28,"OrderedDict({'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 28})",0.6945717095700894,0.6453128515245063,0.6523489808463514,0.60890274215689,0.6810513007491027,0.6564375169693879,0.029866650708195417,31
1.6280601501464844,0.1003186373658596,0.009891653060913086,0.0006998795253637949,log_loss,6,29,"OrderedDict({'criterion': 'log_loss', 'max_depth': 6, 'min_samples_leaf': 29})",0.6940529482698277,0.6547950691419631,0.6370880697064019,0.6001110867333943,0.6812707263864153,0.6534635800476005,0.03327807970773954,32
1.3893084049224853,0.23251868320180205,0.008786630630493165,0.0010927418154634124,entropy,5,11,"OrderedDict({'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 11})",0.687866097915479,0.6484796380090496,0.6312345956072478,0.6031829732576447,0.695498683178148,0.6532523975935138,0.03463341446453157,33
1.3944836139678956,0.048890660878598426,0.009192514419555663,0.0009812071525763,log_loss,5,18,"OrderedDict({'criterion': 'log_loss', 'max_depth': 5, 'min_samples_leaf': 18})",0.6871501790465828,0.6484796380090496,0.6312373276610693,0.6031829732576447,0.695498683178148,0.6531097602304989,0.0344908576221546,34
1.6676508903503418,0.061577796182662126,0.009964323043823243,0.0011242554680753743,log_loss,6,8,"OrderedDict({'criterion': 'log_loss', 'max_depth': 6, 'min_samples_leaf': 8})",0.6956659340760111,0.6532342369010867,0.6390708577673265,0.5959550222719865,0.6805588438627562,0.6528969789758333,0.034721820497279905,35
1.4530365943908692,0.08197264770617119,0.009653854370117187,0.000774579325835421,gini,6,11,"OrderedDict({'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 11})",0.6932808242103381,0.6534368418826912,0.6373808873320519,0.6002147340601256,0.6796105159200626,0.652784760681054,0.032744051455132296,36
1.6938151359558105,0.3049348376182091,0.008736705780029297,0.001295564203607681,entropy,6,21,"OrderedDict({'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 21})",0.69538441140824,0.6521261470799679,0.6370219637612575,0.5981281275980133,0.6772184101683412,0.6519758120031639,0.033599727850424546,37
0.612997579574585,0.08401990869866838,0.008561038970947265,0.0008463434638519065,entropy,2,20,"OrderedDict({'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 20})",0.6824368140559591,0.6339303082843489,0.6282741225716433,0.6051195306701097,0.6912824678022361,0.6482086486768595,0.033120536303834845,38
2.2878402709960937,0.10187247609983638,0.009781694412231446,0.0009921702885072096,entropy,8,21,"OrderedDict({'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 21})",0.6644492044157182,0.6516975937751088,0.6426542878608994,0.6077542574841691,0.6623667967555739,0.6457844280582938,0.020564075512563566,39
1.6259551048278809,0.2710670077983214,0.009629440307617188,0.0014801882213317209,gini,7,26,"OrderedDict({'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 26})",0.6901092237646703,0.6458793504461454,0.6253188697103048,0.5936126179061895,0.6679152009254472,0.6445670525505515,0.033429910169718274,40
0.9517356872558593,0.1710251439154103,0.009648990631103516,0.0023992793937173177,entropy,3,21,"OrderedDict({'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 21})",0.6830673361872783,0.6335982577071088,0.6304289812366448,0.5953230509805305,0.6789195395849746,0.6442674331393073,0.03288491313056348,41
2.4415446281433106,0.403145773900184,0.009613513946533203,0.0017059226035244744,entropy,9,21,"OrderedDict({'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 21})",0.6550805136489586,0.6417208948280966,0.6573340521236839,0.5931067382530928,0.6569062611175804,0.6408296919942824,0.024544695769820685,42
2.555045461654663,0.14095420038972728,0.009314346313476562,0.0007543546571723852,entropy,10,32,"OrderedDict({'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 32})",0.6514840692099484,0.6456289169873557,0.6469292202913541,0.5917133836186788,0.6477439006194844,0.6366998981453643,0.022577398446331325,43
3.0273690223693848,0.1585552563640282,0.009619665145874024,0.0013176115695866149,entropy,12,21,"OrderedDict({'criterion': 'entropy', 'max_depth': 12, 'min_samples_leaf': 21})",0.6408285050107062,0.6098689051465301,0.6409311912730395,0.5780809861374854,0.6275445020387108,0.6194508179212945,0.02361014909507999,44
3.1588629722595214,0.18647464376418654,0.010424375534057617,0.0005715394525270816,log_loss,13,18,"OrderedDict({'criterion': 'log_loss', 'max_depth': 13, 'min_samples_leaf': 18})",0.6438418444778304,0.6040281219605024,0.6389114229121742,0.564866876651275,0.6096572921768506,0.6122611116357265,0.02838435231779676,45
3.6502050876617433,0.3295608531579107,0.009517526626586914,0.0011399724469807098,entropy,15,21,"OrderedDict({'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 21})",0.6222826261388142,0.6056901086818623,0.617356737927737,0.5670463285897658,0.586690771919022,0.5998133146514404,0.020459984703679848,46
3.8764506816864013,0.13365835294315004,0.013844633102416992,0.0028430616623471593,entropy,15,9,"OrderedDict({'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 9})",0.6185611624043443,0.5990495200236817,0.6123969869349283,0.5623148239214332,0.5846849839424391,0.5954014954453652,0.02023905353158376,47
3.862903881072998,0.6427109757658188,0.01100935935974121,0.0031897781874273127,entropy,18,21,"OrderedDict({'criterion': 'entropy', 'max_depth': 18, 'min_samples_leaf': 21})",0.6126596173920485,0.5947269843954835,0.6032521685677207,0.561131033589972,0.5804789983040971,0.5904497604498643,0.018080253793251132,48
3.0124016284942625,0.11270747717376739,0.01521158218383789,0.0030453124080189685,gini,15,8,"OrderedDict({'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 8})",0.6056517738831941,0.5994722797817905,0.57387205206514,0.5631920854800435,0.6009496859515238,0.5886275754323383,0.0168757516687192,49
4.284324741363525,0.2126674858488333,0.010463476181030273,0.0027565016117641586,entropy,20,2,"OrderedDict({'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 2})",0.5657519345131201,0.5671865352898888,0.581997082556812,0.5367858484832437,0.5597353240789796,0.5622913449844089,0.014705905316745729,50
